quarter,year,ID,collectors,date,day_no,x,y,trap_malfunction,trap_malfunction_reason,animal,recap,tag_id,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,ticks_total,ticks_yn,ticks_adult,ticks_larvae,hair,fecal,torn_ear,escaped,tissue,comments
summer,2013,2013-C,Jessica & Courtney,9-Aug-13,1,140,160,NA,NA,Y,N,278,Peromyscus,californicus,48,10,38,NA,NA,F,NA,127,NA,25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,Jessica & Robyn,10-Aug-13,2,140,160,NA,NA,Y,Y,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,Rosa & Ariana,11-Aug-13,3,140,140,NA,NA,Y,Y,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,"Anna, Lia",12-May-18,1,20,200,NA,NA,Y,N,278,Peromyscus,truei,36,12,24,adult,NA,F,NA,100,NA,20,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,Lia Anna,13-May-18,2,20,200,NA,NA,Y,Y,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,"Anna, Lia",12-May-18,1,60,20,NA,NA,Y,N,279,Peromyscus,truei,40,12,28,adult,NA,F,NA,110,NA,21,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,Alex Jones,14-May-18,3,80,20,NA,NA,Y,Y,279,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,Chris Lay,27-Oct-09,1,120,180,NA,NA,Y,N,279,Peromyscus,boylii,NA,NA,28,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,NA,28-Oct-09,2,120,180,NA,NA,Y,Y,279,Peromyscus,boylii,NA,NA,NA,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,140,140,NA,NA,Y,Y,279,Peromyscus,boylii,NA,NA,NA,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,80,NA,NA,Y,N,280,Peromyscus,californicus,57,10,47,adult,non-reproductive,F,NA,138,NA,26,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2018,NA,"Benji, Gabby",18-Nov-18,2,160,100,NA,NA,Y,Y,280,Peromyscus,californicus,65,8,57,adult,NA,F,NA,140,NA,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2018,NA,"Alex, Gabe",19-Nov-18,3,160,80,NA,NA,Y,Y,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,"Chris Lay, Yasaman",27-Oct-09,1,100,60,NA,NA,Y,N,280,Peromyscus,boylii,NA,NA,23,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,"lots of ticks on ear (Tina & Kat determined ""lots"" = 3)"
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,120,80,NA,NA,Y,Y,280,Peromyscus,boylii,NA,NA,NA,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,20,NA,NA,Y,N,281,Peromyscus,truei,38,17,21,adult,NA,NA,NA,96,NA,20,20,0,n,0,0,NA,NA,Y,NA,NA,Ripped Right ear
fall,2009,2009-D,"Yiwei, Kiri, Dana, Yasaman",27-Oct-09,1,180,260,NA,NA,Y,N,281,Peromyscus,boylii,NA,NA,31,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,Y,NA,NA,ear torn-re-tagged
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,180,260,NA,NA,Y,Y,281,Peromyscus,boylii,NA,NA,NA,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Team ""Power"" = Kiri& Leighton",30-Apr-10,2,40,20,NA,NA,Y,Y,282,Peromyscus,truei,45,10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,280,NA,NA,Y,N,282,Peromyscus,californicus,57,10,47,adult,reproductive,M,NA,128,NA,25,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,Yiwei,28-Oct-09,2,40,20,NA,NA,Y,N,282,Peromyscus,boylii,NA,NA,28,adult,reproductive,F,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,N,shrunken nipples
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,60,20,NA,NA,Y,Y,282,Peromyscus,boylii,NA,NA,NA,adult,NA,F,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,100,100,NA,NA,Y,Y,284,Peromyscus,truei,25,NA,NA,NA,NA,NA,NA,100,NA,23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y; EAR TAG ON TOP OF EAR, ABOUT TO RIP OFF"
fall,2009,2009-D,Yiwei,28-Oct-09,2,80,60,NA,NA,Y,N,284,Peromyscus,boylii,NA,NA,16,juvenile,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,ear < foot; juvenile
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,120,200,NA,NA,Y,N,285,Peromyscus,boylii,NA,NA,25,adult,NA,F,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,Chris Lay,30-Apr-10,2,20,240,NA,NA,Y,N,288,Peromyscus,truei,33.5,9,23.5,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,120,20,NA,NA,Y,Y,288,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2015,2015-D,"Tina C, Vanessa Cabrera, & Zach Kay",8-Nov-15,2,180,240,NA,NA,Y,N,289,Peromyscus,truei,42,9,33,adult,NA,M,80,115,NA,24,21,1,Y,0,1,N,N,NA,NA,Y,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,160,260,NA,NA,Y,N,291,Peromyscus,truei,22,NA,NA,NA,NA,M,NA,100,NA,22,15,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
spring,2010,2010-B,"Yiwei, Tamir",1-May-10,3,60,100,NA,NA,Y,Y,293,Peromyscus,truei,NA,NA,NA,NA,NA,F,NA,NA,NA,25,23,NA,NA,NA,NA,N,NA,NA,NA,NA,"Y; ORANGE STRIPE ON SIDE, BROKEN TAIL"
spring,2010,2010-B,"Team ""Power"" = Kiri& Leighton",30-Apr-10,2,40,280,NA,NA,Y,N,294,Peromyscus,truei,35,10,25,NA,NA,M,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Y; COVERED IN TICKS ON FACE
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,40,260,NA,NA,Y,Y,294,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,100,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Lauren,4-Nov-10,1,160,140,NA,NA,Y,N,295,Peromyscus,truei,18,NA,NA,juvenile,NA,M,NA,100,NA,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,"Tracy, Vicky, Lauren",6-Nov-10,3,160,140,NA,NA,N,Y,295,Peromyscus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Yiwei,4-Nov-10,1,180,120,NA,NA,Y,N,297,Peromyscus,californicus,44,NA,NA,NA,NA,F,NA,140,NA,25,23,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
fall,2010,2010-D,Eli & Brendon,6-Nov-10,3,140,140,NA,NA,Y,Y,297,NA,NA,53,9,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,160,200,NA,NA,Y,Y,298,Peromyscus,truei,25,NA,NA,NA,NA,F,NA,106,NA,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Yiwe & Brendon,6-Nov-10,3,40,20,NA,NA,Y,N,299,Peromyscus,truei,30,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,160,180,NA,NA,Y,N,300,Peromyscus,truei,29,NA,NA,NA,NA,M,NA,100,NA,22,20,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA
spring,2013,2013-B,Maycee & Rachel,20-May-13,3,100,20,NA,NA,Y,N,300,Peromyscus,californicus,44,15,29,NA,NA,F,NA,120,NA,23,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; TUFTED TAIL
summer,2013,2013-C,NA,9-Aug-13,1,60,260,NA,NA,Y,Y,302,Peromyscus,californicus,50,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,J. Smith & H. Pistoni,11-Aug-13,3,60,260,NA,NA,Y,Y,302,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2014,2014-C,Justine,4-Aug-14,1,60,260,NA,NA,Y,Y,302,Peromyscus,californicus,53,NA,NA,NA,NA,M,NA,132,NA,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2014,2014-C,Justine & Quye,5-Aug-14,2,60,280,NA,NA,Y,Y,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Christian & Jessica,14-Nov-14,1,40,260,NA,NA,Y,Y,302,Peromyscus,californicus,62,NA,NA,adult,lactating,F,NA,115,NA,29,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; SWOLLEN
fall,2014,2014-D,Leah & Maycee,15-Nov-14,2,80,280,NA,NA,Y,Y,302,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2014,2014-D,Maycee & Leah,16-Nov-14,3,120,260,NA,NA,Y,Y,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Yiwei, Tamir",1-May-10,3,180,240,NA,NA,Y,Y,303,Peromyscus,truei,36,12,24,NA,NA,F,NA,110,NA,23,21,NA,NA,NA,NA,N,NA,NA,NA,NA,Y; OS
spring,2010,2010-B,"Yiwei, Tamir",1-May-10,3,120,280,NA,NA,Y,Y,303,Peromyscus,truei,NA,NA,NA,NA,NA,M,NA,NA,NA,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; OS ON SIDE
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,160,120,NA,NA,Y,Y,306,Peromyscus,truei,23,NA,NA,NA,NA,M,NA,105,NA,24,18,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Kathlyn Franco,4-Nov-10,1,80,280,NA,NA,Y,Y,306,Peromyscus,truei,30,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Lauren,4-Nov-10,1,160,260,NA,NA,Y,Y,307,Peromyscus,californicus,50,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2011,2011-A,"Y. Wang, I Caddick, N. Toavney",2-Feb-11,2,180,280,NA,NA,Y,NA,307,Peromyscus,californicus,52,9,43,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2011,2011-A,"Y Wang, & B Lehman",4-Feb-11,1,180,260,NA,NA,Y,Y,307,NA,NA,55,9,46,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,180,260,NA,NA,Y,Y,307,Peromyscus,californicus,54,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Leiyhton,5-May-11,2,180,260,NA,NA,Y,Y,307,Peromyscus,californicus,60,9,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,180,260,NA,NA,Y,Y,307,Peromyscus,californicus,54,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Eva & Zach,19-May-13,2,20,140,NA,NA,Y,Y,307,Peromyscus,californicus,42,NA,NA,NA,NA,F,NA,131,NA,25,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,J. Smith & H. Pistoni,10-Aug-13,2,20,120,NA,NA,Y,Y,307,Peromyscus,californicus,39,NA,NA,NA,NA,F,NA,151,NA,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,J. Smith & H. Pistoni,11-Aug-13,3,20,140,NA,NA,Y,Y,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Chris Lay, Kathlyn",30-Apr-10,2,80,160,NA,NA,Y,N,309,Neotoma,fuscus,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,40,160,NA,NA,Y,Y,309,Neotoma,fuscus,216,NA,NA,NA,NA,F,NA,201,NA,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Yiwei, Tamir",1-May-10,3,180,120,NA,NA,Y,Y,309,Peromyscus,californicus,NA,NA,NA,adult,lactating,F,NA,140,NA,25,23,NA,NA,NA,NA,N,NA,NA,NA,NA,NA
summer,2015,2015-C,Allie & Kat,3-Aug-15,3,120,80,NA,NA,Y,NA,309,Peromyscus,truei,NA,NA,NA,juvenile,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; WHITE TAIL
spring,2010,2010-B,Leighton & Graham,1-May-10,3,140,20,NA,NA,Y,Y,310,Peromyscus,truei,NA,NA,NA,NA,lactating,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2015,2015-B,Tony K & Tina C,18-May-15,3,140,140,NA,NA,Y,Y,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Y,0,1,NA,NA,Y,NA,NA,NA
spring,2013,2013-B,Nikki & Jess,18-May-13,1,60,220,NA,NA,Y,Y,314,Peromyscus,truei,22,NA,NA,NA,NA,F,NA,96,NA,23,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Eva & Zach,19-May-13,2,60,220,NA,NA,Y,Y,314,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Eva & Nikki,20-May-13,3,60,220,NA,NA,Y,Y,314,Peromyscus,truei,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,J. Smith & H. Pistoni,11-Aug-13,3,40,20,NA,NA,Y,Y,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Nick T & Ian,5-May-11,2,120,260,NA,NA,Y,Y,317,Peromyscus,californicus,84,32,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Nikki & Jess,18-May-13,1,60,20,NA,NA,Y,Y,317,Peromyscus,truei,24,NA,NA,NA,NA,F,NA,101,NA,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Eva & Zach,19-May-13,2,40,20,NA,NA,Y,Y,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,NA,9-Aug-13,1,60,20,NA,NA,Y,Y,317,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,NA,10-Aug-13,2,60,40,NA,NA,Y,Y,317,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2015,2015-B,"Jordan, Paulina, & Annette",17-May-15,2,20,40,NA,NA,Y,Y,317,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Y,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,M.H & Y.W,18-May-13,1,100,280,NA,NA,Y,Y,320,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,J. Smith & E. McDonell,19-May-13,2,120,280,NA,NA,Y,Y,321,Peromyscus,truei,27,NA,NA,NA,NA,M,NA,105,NA,23,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,NA,20-May-13,3,160,260,NA,NA,Y,Y,321,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Chris Lay, Kathlyn",30-Apr-10,2,80,120,NA,NA,Y,Y,322,Peromyscus,truei,26,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,100,140,NA,NA,Y,Y,322,Peromyscus,truei,23,NA,NA,NA,NA,F,NA,111,NA,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2017,2017-D,NA,18-Nov-17,1,80,260,NA,NA,Y,NA,322,Peromyscus,truei,34,10,24,NA,NA,F,NA,110,NA,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2017,2017-D,Alex Jones,20-Nov-17,3,80,260,NA,NA,Y,Y,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,100,260,NA,NA,Y,Y,324,Peromyscus,truei,25,NA,NA,NA,NA,F,NA,100,NA,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2015,2015-A,"Maycee, & Savannah",14-Feb-15,1,40,120,NA,NA,Y,Y,325,Peromyscus,californicus,43,NA,NA,NA,NA,M,NA,138,NA,26,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,*
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,40,180,NA,NA,Y,N,326,Peromyscus,californicus,40,NA,NA,NA,NA,M,NA,120,NA,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Rachel, Meredith, Soren",8-Sep-12,3,40,140,NA,NA,Y,Y,326,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Vaughon & Rachel,11-Nov-12,2,40,180,NA,NA,Y,Y,326,Peromyscus,californicus,60,10,50,NA,NA,M,NA,131,NA,27,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Nikki & Jess,18-May-13,1,20,140,NA,NA,Y,Y,326,Peromyscus,californicus,43,NA,NA,NA,NA,M,NA,134,NA,28,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Eva & Zach,19-May-13,2,40,120,NA,NA,Y,Y,326,Peromyscus,californicus,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,NA,9-Aug-13,1,20,100,NA,NA,Y,Y,326,Peromyscus,californicus,42,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,J. Smith & H. Pistoni,10-Aug-13,2,40,140,NA,NA,Y,Y,326,Peromyscus,californicus,40,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Rachel, Meredith, Soren",8-Sep-12,3,20,240,NA,NA,Y,N,327,Peromyscus,truei,35,10,25,NA,NA,F,NA,105,NA,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Chris Lay, Kathlyn",30-Apr-10,2,80,80,NA,NA,Y,Y,328,Peromyscus,truei,24,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,100,80,NA,NA,Y,Y,328,Peromyscus,truei,24,NA,NA,NA,NA,F,NA,100,NA,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Rachel, Meredith, Soren",8-Sep-12,3,40,260,NA,NA,Y,Y,328,Peromyscus,truei,40,NA,NA,NA,NA,M,NA,125,NA,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Vaughon & Rachel,11-Nov-12,2,40,260,NA,NA,Y,Y,328,Peromyscus,californicus,50,10,40,NA,NA,F,NA,133,NA,25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,"Kiri, Yiwei, Gage",29-Oct-09,3,40,60,NA,NA,Y,N,329,Peromyscus,boylii,NA,NA,18,juvenile,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,juvenile?
fall,2015,2015-D,Allie & Natalie,8-Nov-15,2,20,220,NA,NA,Y,N,330,Peromyscus,truei,35,10,25,adult,NA,M,NA,120,NA,22,15,1,Y,1,0,N,N,NA,NA,NA,NA
fall,2015,2015-D,"J.S, & N.N",10-Nov-15,3,20,220,NA,NA,Y,Y,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,140,60,NA,NA,Y,N,331,Peromyscus,californicus,35,NA,NA,NA,NA,F,NA,120,NA,24,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Kiri, Yasaman, Kathy",1-May-10,3,40,100,NA,NA,Y,Y,336,Peromyscus,truei,26,NA,NA,NA,NA,F,NA,110,NA,23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Kathlyn Franco,4-Nov-10,1,40,100,NA,NA,Y,Y,336,Peromyscus,truei,36,10,26,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,"Grham Reelwan, T. &, Nick Scmidt",5-Nov-10,2,20,100,NA,NA,Y,Y,336,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2011,2011-A,NA,2-Feb-11,2,40,80,NA,NA,Y,Y,336,Peromyscus,truei,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2011,2011-A,"Chris Lay, Ywei Wang, Kathlym, Brendan",4-Feb-11,1,20,80,NA,NA,Y,Y,336,Peromyscus,truei,30,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,40,80,NA,NA,Y,Y,336,Peromyscus,truei,30.5,8,22.5,NA,NA,F,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,40,80,NA,NA,Y,Y,336,Peromyscus,truei,30.5,8,22.5,NA,NA,F,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2014,2014-C,"Rosa, Ronald",4-Aug-14,1,140,240,NA,NA,Y,Y,336,Peromyscus,californicus,55,NA,NA,NA,pregnant,F,NA,152,NA,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2014,2014-C,NA,5-Aug-14,2,160,260,NA,NA,Y,Y,336,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; CAPTURED YESTERDAY
fall,2014,2014-D,"Justin, Rosa, Colby",14-Nov-14,1,140,260,NA,NA,Y,Y,336,Peromyscus,californicus,61,NA,NA,NA,lactating,F,NA,133,NA,24,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; 1ST OBSERVED TO BE NURSING; # OF TAG COULD BE 51
fall,2014,2014-D,Chatherine & Christian,16-Nov-14,3,180,280,NA,NA,Y,Y,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"Team ""Power"" = Kiri& Leighton",30-Apr-10,2,40,120,NA,NA,Y,N,337,Peromyscus,californicus,50,10,40,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
