quarter,year,ID,Collectors,Date,Day_no,x,y,Animal (Y/N),Recap (Y/N),Bait_stolen (Y/N),Tripped_trap (Y/N),Tag #,Genus,Species,Total_weight (g),Bag_weight (g),Animal_weight (g),Life_stage:,Reproductive:,Sex:,body,Tail: (mm),Tuft: (mm),Foot_length (mm),Ear_length (mm),Ticks_total,ticks_yn,ticks_adult,ticks_nymph,ticks_larvae,Hair,fecal,torn_ear,escaped,tissue,Comments,MARK,Deanna comments,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,100,280,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,20,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,40,Y,Y,,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,60,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,80,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,100,Y,Y,,,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,120,Y,Y,,,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,200,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,260,Y,Y,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Savannah & Justine,16-Feb-15,3,120,280,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,140,Y,Y,,,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,160,Y,Y,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,140,280,Y,Y,,,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,20,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,DEAD SHREW,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,40,Y,Y,,,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,100,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,160,Y,Y,,,428,,,,,,,,,,,,,,,,,,,,,,,,Y,,"TAG FADED ON THE ""4""",,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,240,Y,Y,,,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilad,16-Feb-15,3,160,260,Y,Y,,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,20,Y,Y,,,419,,,,,,,,,,,,,,1,Y,0,0,1,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,120,Y,Y,,,582,,,,,,,,,,,,,,,,,,,,,,,,Y,,TAIL CAUGHT IN DOOR,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,160,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,DEAD SHREW,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,200,Y,,,,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,220,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,240,Y,Y,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,260,Y,Y,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina Cheng, & Bilad Bahtti",16-Feb-15,3,180,280,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,120,Y,N,,,FE0113,PE,TR,29.5,13,16.5,J,,F,73,35,,24,16,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,80,Y,N,,,FE0153,PE,CA,42,8,33,SA,NR,F,,125,4,26,12,1,Y,0,0,1,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,280,Y,N,,,FE0080,PE,TR,33,11,22,SA,,F,,93,3,24,16,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Eva G, Andrew U, Ethan S",5-Nov-16,1,40,220,Y,N,N,N,FE0016,PE,TR,33,16.5,16.5,A,NR,M,,87,7,21,16,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,200,Y,,,,FE0091,PE,TR,38,9.5,28.5,A,,F,,108,,24,16,0,N,0,0,0,,,Y,,,Y,,RIPPED EAR X2,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,20,Y,N,N,N,FE0017,PE,TR,37,10,27,A,R,F,75,111,4,22,17,0,N,0,0,0,,,,,,Y,,NIPPLES OUT,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,20,Y,N,,,FE0152,PE,CA,53,12,40,A,NR,M,,130,4,25,17,1,Y,0,1,0,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,140,180,Y,N,,,FE0053,PE,TR,31,9.5,22.5,SA,,M,,104,,24,17,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,140,100,Y,Y,,,465_FE0079,PE,TR,42,10,32,A,,F,,104,,25,17,0,N,0,0,0,,,,,,Y,,TWO TAGS; OLD ONE BARELY ON,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,80,Y,Y,,,238,PE,CA,56,9,48,A,R,F,,140,2,26,18,2,Y,0,0,2,,,,,,Y,,WHITE TIP TICK COLLECTED/ TICKS COLLECTED; 2 IN TRAP,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,80,Y,Y,N,N,704,PE,TR,45,16.5,28.5,A,NR,M,80,110,6,24,18,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,100,Y,Y,,,FE0046,PE,TR,36,10,26,A,NR,M,,90,1,23,19,0,N,0,0,0,,,Y,,,Y,,"TORN EARS; TWO ON LEFT EAR, ONE ON RIGHT",,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,280,Y,N,N,N,FE0043,PE,CA,52,9.5,42.5,A,NR,M,,124,8,27,19,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,220,Y,N,,,FE0066,PE,TR,31,11,20,SA,,M,,115,19,17,19,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,100,Y,Y,N,N,680,PE,TR,34,10,24,,,M,75,98,,23,19,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,40,Y,N,N,N,FE0148,PE,CA,45,9,36,A,,M,85,132,,29,19,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,240,Y,Y,N,Y,137,PE,TR,43,18,35,A,NR,F,78,114,2,22,20,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,240,Y,N,,,,PE,CA,44,10,24,A,,M,,124,2,25,20,,,,,,,,,Y,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,260,Y,Y,,,FE0051,PE,CA,55,10,44,A,NR,F,,131,2,25,20,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,160,Y,N,,,FE0191,PE,CA,54,10,44,A,NR,M,,125,3,25,20,1,Y,0,0,1,,,,,,Y,,TICK COLLECTED; MAY BE STARTING REPRODUCTION,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,280,Y,N,,,FE0064,PE,CA,42,9,37,A,NR,M,,128,4,26,20,0,N,0,0,0,,,,,,Y,,MAYBE ALMOST REPORDUCTIVE?,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,120,Y,Y,,,FE0047,PE,CA,49,10,29,A,NR,M,,130,4,24,20,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,200,Y,N,N,Y,FE0002,PE,TR,36.5,19,17.5,,,M,28,114,8,22,20,0,N,0,0,0,,,,,,Y,,TINY; GRAYISH; TAIL STRONGLY BICOLORED,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,140,120,Y,N,,,FE0078,PE,TR,46,10,36,A,,M,,115,,25,20,0,N,0,0,0,,,Y,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,280,Y,N,,,FE0198,PE,CA,48,9,29,A,NR,M,,122,2,27,21,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,160,140,Y,Y,,,752,PE,CA,57,10,47,A,NR,F,,120,4,25,21,0,N,0,0,0,,,,,,Y,,NO FE0,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,120,Y,Y,,,592,PE,CA,60,10,50,A,NR,M,95,125,4,24,21,0,N,0,0,0,,,Y,,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,260,Y,N,,,,PE,CA,62,10,52,A,NR,M,,138,6,29,21,0,N,0,0,0,,,,Y,,Y,,2 TORN EARSL MARKER ON LEFT EAR AND TAIL,,
fall,2016,2016-D,"Eva G, Andrew U, Ethan S",5-Nov-16,1,40,260,Y,Y,N,N,FE0190,PE,TR,43.5,14.5,39,A,NR,M,,114,,24,21,0,N,0,0,0,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,140,160,Y,Y,,,FE0500,PE,CA,54.5,10,44.5,A,L,F,,140,,27,22,2,Y,0,2,0,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,140,Y,Y,N,N,114,PE,TR,56,10.5,45.5,A,NR,F,,145,,26,22,0,N,0,0,0,,,,,,Y,,HUGE,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,280,Y,Y,N,N,FE0128,PE,CA,65,10,55,,L,F,100,140,,28,23,1,Y,0,0,1,,,Y,,,Y,,REIPPED EARS; LOOK (?) IT HAD A TAGE,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,40,Y,Y,,,559,PE,CA,62,9.5,51.5,A,L,F,,152,,21,23,,,,,,,,,,,Y,,(ILLEGIBLE) NEEDED BIGGER SCALE,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,240,Y,Y,N,N,,,,34,14,20,,,,83,,,,,,,,,,,,,Y,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,100,Y,Y,N,N,200,PE,TR,40,12,28,,,,,,,,,,,,,,,,,Y,,,,,,
fall,2016,2016-D,"Tina C, Deanna K, Jessica E",5-Nov-16,1,180,140,Y,Y,,,FE0174,PE,TR,40,10,30,A,R,F,,,,,,,,,,,,,,,,Y,,"EYES BULGED, HAD TO RELEASE",,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,40,Y,Y,N,N,FE0150,PE,TR,42,15.5,26.5,,,,,,,,,,,,,,,,,Y,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,280,Y,Y,,,,,,52,23.5,28.5,,,,,,,,,,,,,,,,,Y,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,280,Y,Y,,,922,PE,CA,54,10,44,A,R,M,136,,,,,,,,,,,,,,,Y,,FLEAS,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,40,Y,Y,,,585,PE,CA,70,10,60,,L,F,,,,29,,,,,,,,,,Y,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,60,N,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,120,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,180,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,220,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Ethan S, Eva G, Andrew V",5-Nov-16,1,20,260,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,180,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,40,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Eva G, Andrew U, Ethan S",5-Nov-16,1,40,240,N,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,"Eva G, Andrew U, Ethan S",5-Nov-16,1,40,280,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,220,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,240,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,60,260,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,180,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Jennilyn Stenske & Vanessa Cabrera,5-Nov-16,1,80,260,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,240,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,100,260,N,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,100,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,POSSIBLE PREDATION,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,240,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2016,2016-D,Aliya C & Natalie Neff,5-Nov-16,1,120,260,N,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
