quarter,year,ID,date,day_no,tag_error_flag,tag_id,tag_id_new,date_dist,trap_dist,x,y,animal,recap,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,comments
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,140,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,80,140,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,80,140,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,140,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,140,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,140,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,140,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,121.6552506059644,160,160,Y,N,Neotoma,fuscus,142,NA,NA,NA,NA,F,NA,145,NA,37,30,"Y; TIP OF TAIL POSSIBLY CUT; BARELY ABLE -> NOT MOVING AT FIRST, THEN SOME MOVEMENT; NOT TAGGED"
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,60,160,100,Y,NA,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; POSSIBLE RECAP
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,80,160,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,160,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,160,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,160,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,40,160,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,160,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,40,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,40,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,160,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,28.284271247461902,180,260,Y,N,Peromyscus,truei,20,NA,NA,NA,NA,F,NA,95,NA,22,19,NA
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,240,180,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,trap distance large,NA,NA,0,120,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-07,2,NA,NA,NA,0,20,180,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,1,226.27416997969522,20,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,20,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,20,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,20,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,20,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,240.8318915758459,40,40,Y,NA,Neotoma,fuscus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,40,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,40,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,40,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; FLUFF ROBBER!
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,40,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,40,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,40,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,240.8318915758459,60,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,60,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,60,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,60,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,260.76809620810593,80,20,Y,NA,Sorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,120,80,140,Y,NA,Sorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,80,80,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,80,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,80,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,80,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,80,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,80,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,80,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,80,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,260.76809620810593,100,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,100,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,100,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,100,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,220.90722034374522,120,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,120,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,120,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,120,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,240.8318915758459,140,20,Y,N,Peromyscus,truei,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,160,140,180,Y,N,Sorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,140,140,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,140,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,140,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,140,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,260.76809620810593,160,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,160,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,160,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,160,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,121.6552506059644,180,120,Y,N,Peromyscus,californicus,42,NA,NA,NA,NA,F,NA,130,NA,27,22,NA
summer,2012,2012-C,2012-09-08,3,trap distance large,NA,NA,0,100,180,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,60,180,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,20,180,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,2012-09-08,3,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,63,164.92422502470643,20,140,Y,N,Sorex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,0,100,20,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,20,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,20,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,20,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,20,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,20,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,20,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,20,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,20,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,0,220.90722034374522,40,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,40,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,40,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,40,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,40,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,0,260.76809620810593,60,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,60,60,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; OPEN; CRIKET
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,60,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; OPEN; CRIKET
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,60,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,0,260.76809620810593,80,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,80,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,80,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,80,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,80,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,trap distance large,NA,NA,0,240.8318915758459,100,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,40,100,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; RING NEW TRAP
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,2012-11-10,1,NA,NA,NA,0,20,100,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
