quarter,year,ID,Collectors,Date,x,Y,Animal,Tag,Genus,Species,life_stage,recap,torn_ear,escaped,weight,Sex,reproduction,Hair,tissue,tail,foot,ear,bait_stolen,trap_malfunction,ticks,Comments,,,,,,
spring,2009,2009-B,,4/30/2009,180,80,Y,157,Peromyscus,boylii,adult,N,,,28.5,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,100,Y,156,Peromyscus,californicus,adult,N,,,48.5,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,120,Y,155,Peromyscus,californicus,adult,N,,,36,F,,,,138,26,26,,,,Species Questionable,,,,,,
spring,2009,2009-B,,4/30/2009,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,160,Y,154,Peromyscus,boylii,adult,N,,,19.5,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,200,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,220,Y,153,Peromyscus,californicus,adult,N,,,44.5,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,240,Y,152,Peromyscus,boylii,adult,N,,,29,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,4/30/2009,180,280,Y,151,Peromyscus,californicus,adult,N,,,47.5,F,,,,,,,,,,Torpor?,,,,,,
spring,2009,2009-B,,5/1/2009,20,20,Y,125,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,40,Y,102,Peromyscus,boylii,adult,N,,,29,M,,,,,,,,,,Died,,,,,,
spring,2009,2009-B,,5/1/2009,20,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,140,Y,103,Peromyscus,boylii,adult,N,,,24,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,240,Y,166,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,40,Y,144,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,80,Y,198,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,140,Y,23,Peromyscus,californicus,adult,Y,,,50,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,180,Y,143,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,40,260,Y,193,Peromyscus,boylii,adult,N,Y,,,,,,,,,,,,,Left ear ripped; recapture?,,,,,,
spring,2009,2009-B,,5/1/2009,40,280,Y,148,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,40,Y,141,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,100,Y,167,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,180,Y,191,Peromyscus,boylii,adult,N,,,,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,260,Y,142,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,60,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,200,Y,179,Neotoma,fuscipes,adult,Y,,,,,pregnant,,,,,,,,,Pregnant,,,,,,
spring,2009,2009-B,,5/1/2009,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,80,280,Y,192,Peromyscus,boylii,adult,N,,,,M,,,,,,,,,,Black sharpie recapture,,,,,,
spring,2009,2009-B,,5/1/2009,100,20,Y,8,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,60,Y,121,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,120,Y,165,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,160,Y,137,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,180,Y,194,Peromyscus,boylii,adult,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,100,280,Y,180,Peromyscus,boylii,adult,N,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,20,Y,159,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,120,Y,190,Peromyscus,boylii,adult,N,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,220,Y,119,Peromyscus,boylii,adult,Y,,,17.5,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,120,280,Y,188,Peromyscus,boylii,adult,N,,,29.5,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,40,Y,147,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,60,Y,140,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,80,Y,139,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,100,Y,161,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,140,Y,154,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,160,Y,163,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,220,Y,168,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,140,280,Y,136,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,20,Y,106,Peromyscus,boylii,adult,N,,,27.5,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,40,Y,172,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,80,Y,187,Peromyscus,boylii,adult,N,,,26.5,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,100,Y,170,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,260,Y,152,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,160,280,Y,105,Peromyscus,boylii,adult,N,,,24.5,M,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,80,Y,157,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,120,Y,162,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,180,Y,164,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,220,Y,153,Peromyscus,californicus,adult,Y,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,260,Y,107,Peromyscus,boylii,adult,N,,,25,F,,,,,,,,,,,,,,,,
spring,2009,2009-B,,5/1/2009,180,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,20,Y,144,Peromyscus,californicus,adult,Y,,,54,F,lactating,,,,,,,,,lactating,,,,,,
summer,2009,2009-C,,7/29/2009,20,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,60,Y,198,Peromyscus,boylii,adult,Y,,,27,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,100,Y,120,Peromyscus,boylii,adult,Y,,,26,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,140,Y,23,Peromyscus,californicus,adult,Y,,,49,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,20,Y,125,Peromyscus,californicus,adult,Y,,,44,,,,,,,,,,1,1 tick,,,,,,
summer,2009,2009-C,,7/29/2009,40,40,Y,121,Peromyscus,boylii,adult,Y,,,29,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,120,Y,51,Peromyscus,californicus,adult,Y,,,41,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,180,Y,130,Peromyscus,boylii,adult,N,Y,,25,M,,,,,,,,,,missing part of ear-could be recap,,,,,,
summer,2009,2009-C,,7/29/2009,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,240,Y,166,Peromyscus,boylii,adult,Y,,,29,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,40,280,Y,133,Peromyscus,californicus,adult,N,,,36,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,20,Y,273,Peromyscus,boylii,adult,N,,,29.5,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,40,Y,141,Peromyscus,boylii,adult,Y,,,27.5,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,100,Y,102,Peromyscus,boylii,adult,Y,,,26.5,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,140,Y,143,Peromyscus,boylii,adult,Y,,,24.5,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,180,Y,124,Peromyscus,boylii,adult,Y,,,21.5,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,260,Y,274,Peromyscus,boylii,adult,N,,,26.5,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,60,280,Y,275,Peromyscus,boylii,adult,N,Y,,26,M,,,,,,,,,,torn ear-might have been previously tagged- left ear tagged,,,,,,
summer,2009,2009-C,,7/29/2009,80,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,160,Y,167,Peromyscus,californicus,adult,Y,,,39,,,,,,,,,,1,large tick,,,,,,
summer,2009,2009-C,,7/29/2009,80,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,80,280,Y,186,Peromyscus,californicus,adult,N,,,38,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,20,Y,175,Peromyscus,boylii,adult,Y,,,30.5,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,140,Y,191,Peromyscus,boylii,adult,Y,,,23.5,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,160,Y,272,Neotoma,fuscipes,adult,N,,,257,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,100,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,20,Y,173,Peromyscus,californicus,adult,Y,,,41,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,40,Y,181,Neotoma,fuscipes,adult,N,,,219,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,80,Y,182,Peromyscus,boylii,adult,N,,,26,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,120,Y,160,Peromyscus,californicus,adult,Y,,,39,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,120,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,60,Y,140,Peromyscus,californicus,adult,Y,,,44,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,100,Y,268,Peromyscus,californicus,adult,N,,,39,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,140,Y,269,Peromyscus,californicus,adult,N,,,49,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,220,Y,270,Peromyscus,boylii,adult,N,,,20,F,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,240,Y,271,Peromyscus,boylii,adult,N,,,26,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,140,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,40,Y,6,Peromyscus,boylii,adult,N,,,25,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,80,Y,161,Peromyscus,boylii,adult,Y,,,25,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,140,Y,139,Peromyscus,boylii,adult,Y,,,20,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,160,Y,137,Peromyscus,boylii,adult,Y,,,25,M,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2009,2009-C,,7/29/2009,160,240,Y,169,Peromyscus,californicus,adult,Y,,,45,M,,,,,,,,,,,,,,,,
